"parm_id";"industry";"cartel";"detected";"nTc";"rep_off";"start";"end";"duration";"lduration";"n_firms";"sigma_start";"in_cartel";"nfirms2";"nfirms3";"sigma2";"sigma3";"nfirms_sigma"
25;2;18;0;0;0;397;407;11;2.484906649788;6;0.1;1;36;216;0.01;0.001;0.6
25;2;19;0;0;0;409;435;27;3.3322045101752;6;0.1;1;36;216;0.01;0.001;0.6
25;2;20;0;0;0;443;445;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;2;21;0;0;0;447;447;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;2;22;0;0;0;641;641;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;2;23;0;0;0;643;643;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;2;24;0;0;0;645;645;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;2;25;0;0;0;647;649;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
26;2;1;0;0;0;1;109;109;4.70048036579242;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;2;0;0;0;111;113;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;3;0;0;0;159;163;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;4;0;0;0;293;293;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;5;0;0;0;295;297;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;6;0;0;0;299;299;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;7;0;0;0;347;347;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;8;0;0;0;349;349;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;9;0;0;0;551;565;15;2.77258872223978;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;10;0;0;0;589;589;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;11;0;0;0;591;591;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;12;0;0;0;623;623;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;13;0;0;0;629;629;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;14;0;0;0;663;665;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;15;0;0;0;717;717;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;16;0;0;0;879;879;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;17;0;0;0;883;883;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;18;0;0;0;885;899;15;2.77258872223978;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;19;0;0;0;901;901;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;20;0;0;0;903;903;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;21;0;0;0;907;907;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;22;0;0;0;915;917;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;23;0;0;0;919;919;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;24;1;1;0;921;929;9;2.30258509299405;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;25;0;1;0;931;951;21;3.09104245335832;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;26;0;0;0;953;959;7;2.07944154167984;6;0.15;1;36;216;0.0225;0.003375;0.9
26;2;27;0;0;0;977;1000;24;3.2188758248682;6;0.15;1;36;216;0.0225;0.003375;0.9
27;2;1;1;1;0;1;23;23;3.17805383034795;6;0.2;1;36;216;0.04;0.008;1.2
27;2;2;0;1;0;25;81;57;4.06044301054642;6;0.2;1;36;216;0.04;0.008;1.2
27;2;3;0;0;0;83;83;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;4;0;0;0;87;87;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;5;0;0;0;95;95;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;6;0;0;0;97;99;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;2;7;0;0;0;101;101;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;8;0;0;0;117;127;11;2.484906649788;6;0.2;1;36;216;0.04;0.008;1.2
27;2;9;0;0;0;129;161;33;3.52636052461616;6;0.2;1;36;216;0.04;0.008;1.2
27;2;10;0;0;0;163;165;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;2;11;0;0;0;167;211;45;3.8286413964891;6;0.2;1;36;216;0.04;0.008;1.2
27;2;12;0;0;0;213;247;35;3.58351893845611;6;0.2;1;36;216;0.04;0.008;1.2
27;2;13;0;0;0;249;249;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;14;0;0;0;283;283;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;15;0;0;0;287;289;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;2;16;0;0;0;295;299;5;1.79175946922805;6;0.2;1;36;216;0.04;0.008;1.2
27;2;17;0;0;0;303;305;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;2;18;0;0;0;315;315;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;19;0;0;0;369;407;39;3.68887945411394;6;0.2;1;36;216;0.04;0.008;1.2
27;2;20;0;0;0;667;671;5;1.79175946922805;6;0.2;1;36;216;0.04;0.008;1.2
27;2;21;0;0;0;675;691;17;2.89037175789616;6;0.2;1;36;216;0.04;0.008;1.2
27;2;22;0;0;0;693;705;13;2.63905732961526;6;0.2;1;36;216;0.04;0.008;1.2
27;2;23;0;0;0;707;707;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;2;24;0;0;0;709;717;9;2.30258509299405;6;0.2;1;36;216;0.04;0.008;1.2
28;2;1;0;0;0;1;95;95;4.56434819146784;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;2;0;0;0;117;153;37;3.63758615972639;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;3;0;0;0;155;155;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;4;0;0;0;163;177;15;2.77258872223978;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;5;0;0;0;183;185;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;6;0;0;0;187;187;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;7;0;0;0;189;191;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;8;0;0;0;195;195;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;9;0;0;0;215;221;7;2.07944154167984;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;10;0;0;0;227;229;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;11;0;0;0;231;231;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;2;12;0;0;0;233;233;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
29;2;1;0;0;0;1;155;155;5.04985600724954;6;0.3;1;36;216;0.09;0.027;1.8
29;2;2;0;0;0;157;157;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
30;2;1;0;0;0;1;155;155;5.04985600724954;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;2;0;0;0;157;175;19;2.99573227355399;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;3;0;0;0;195;195;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;4;0;0;0;197;269;73;4.30406509320417;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;5;0;0;0;301;305;5;1.79175946922805;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;6;0;0;0;307;307;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;7;0;0;0;311;313;3;1.38629436111989;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;8;0;0;0;315;319;5;1.79175946922805;6;0.35;1;36;216;0.1225;0.042875;2.1
30;2;9;0;0;0;323;371;49;3.91202300542815;6;0.35;1;36;216;0.1225;0.042875;2.1
31;2;1;0;0;0;144;144;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
31;2;2;0;0;0;146;148;3;1.38629436111989;7;0.1;1;49;343;0.01;0.001;0.7
31;2;3;0;0;0;150;152;3;1.38629436111989;7;0.1;1;49;343;0.01;0.001;0.7
31;2;4;0;0;0;162;162;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
31;2;5;0;0;0;796;796;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
31;2;6;0;0;0;798;804;7;2.07944154167984;7;0.1;1;49;343;0.01;0.001;0.7
31;2;7;0;0;0;806;806;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
31;2;8;0;0;0;808;808;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
31;2;9;0;0;0;912;912;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
1;3;1;0;0;0;1;1000;1000;6.90875477931522;2;0.1;1;4;8;0.01;0.001;0.2
2;3;1;1;1;0;1;703;703;6.55677835615804;2;0.15;1;4;8;0.0225;0.003375;0.3
2;3;2;1;2;1;705;876;172;5.15329159449778;2;0.15;1;4;8;0.0225;0.003375;0.3
2;3;3;0;2;1;878;1000;123;4.82028156560504;2;0.15;1;4;8;0.0225;0.003375;0.3
3;3;1;0;0;0;1;1000;1000;6.90875477931522;2;0.2;1;4;8;0.04;0.008;0.4
4;3;1;1;1;0;1;185;185;5.2257466737132;2;0.25;1;4;8;0.0625;0.015625;0.5
4;3;2;1;2;1;187;495;309;5.73657229747919;2;0.25;1;4;8;0.0625;0.015625;0.5
4;3;3;0;2;1;497;1000;504;6.22455842927536;2;0.25;1;4;8;0.0625;0.015625;0.5
5;3;1;1;1;0;1;914;914;6.81892406527552;2;0.3;1;4;8;0.09;0.027;0.6
5;3;2;0;1;0;916;1000;85;4.45434729625351;2;0.3;1;4;8;0.09;0.027;0.6
6;3;1;1;1;0;1;555;555;6.32076829425058;2;0.35;1;4;8;0.1225;0.042875;0.7
6;3;2;1;2;1;557;688;132;4.89034912822175;2;0.35;1;4;8;0.1225;0.042875;0.7
6;3;3;1;3;1;690;860;171;5.14749447681345;2;0.35;1;4;8;0.1225;0.042875;0.7
6;3;4;0;3;1;862;1000;139;4.9416424226093;2;0.35;1;4;8;0.1225;0.042875;0.7
7;3;1;0;0;0;1;1000;1000;6.90875477931522;3;0.1;1;9;27;0.01;0.001;0.3
8;3;1;1;1;0;1;164;164;5.10594547390058;3;0.15;1;9;27;0.0225;0.003375;0.45
8;3;2;0;1;0;166;1000;835;6.7286286130847;3;0.15;1;9;27;0.0225;0.003375;0.45
9;3;1;0;0;0;1;1000;1000;6.90875477931522;3;0.2;1;9;27;0.04;0.008;0.6
10;3;1;1;1;0;1;698;698;6.54965074223381;3;0.25;1;9;27;0.0625;0.015625;0.75
10;3;2;0;1;0;700;1000;301;5.71042701737487;3;0.25;1;9;27;0.0625;0.015625;0.75
11;3;1;1;1;0;1;140;140;4.94875989037817;3;0.3;1;9;27;0.09;0.027;0.9
11;3;2;1;2;1;142;260;119;4.78749174278205;3;0.3;1;9;27;0.09;0.027;0.9
11;3;3;1;3;1;262;842;581;6.36647044773144;3;0.3;1;9;27;0.09;0.027;0.9
11;3;4;0;3;1;844;1000;157;5.06259503302697;3;0.3;1;9;27;0.09;0.027;0.9
12;3;1;1;1;0;1;24;24;3.2188758248682;3;0.35;1;9;27;0.1225;0.042875;1.05
12;3;2;1;2;1;26;303;278;5.63121178182137;3;0.35;1;9;27;0.1225;0.042875;1.05
12;3;3;0;2;1;305;1000;696;6.54678541076052;3;0.35;1;9;27;0.1225;0.042875;1.05
13;3;1;0;0;0;1;1000;1000;6.90875477931522;4;0.1;1;16;64;0.01;0.001;0.4
14;3;1;1;1;0;1;232;232;5.4510384535657;4;0.15;1;16;64;0.0225;0.003375;0.6
14;3;2;0;1;0;234;1000;767;6.64378973314767;4;0.15;1;16;64;0.0225;0.003375;0.6
15;3;1;1;1;0;1;372;372;5.92157841964382;4;0.2;1;16;64;0.04;0.008;0.8
15;3;2;1;2;1;374;821;448;6.10702288774225;4;0.2;1;16;64;0.04;0.008;0.8
15;3;3;0;2;1;823;1000;178;5.18738580584075;4;0.2;1;16;64;0.04;0.008;0.8
16;3;1;1;1;0;1;372;372;5.92157841964382;4;0.25;1;16;64;0.0625;0.015625;1
16;3;2;0;1;0;374;1000;627;6.4425401664682;4;0.25;1;16;64;0.0625;0.015625;1
17;3;1;1;1;0;1;287;287;5.66296048013595;4;0.3;1;16;64;0.09;0.027;1.2
17;3;2;1;2;1;289;590;302;5.71373280550937;4;0.3;1;16;64;0.09;0.027;1.2
17;3;3;0;2;1;592;1000;409;6.01615715969835;4;0.3;1;16;64;0.09;0.027;1.2
18;3;1;1;1;0;1;192;192;5.26269018890489;4;0.35;1;16;64;0.1225;0.042875;1.4
18;3;2;1;2;1;194;714;521;6.25766758788264;4;0.35;1;16;64;0.1225;0.042875;1.4
18;3;3;1;3;1;716;949;234;5.45958551414416;4;0.35;1;16;64;0.1225;0.042875;1.4
18;3;4;0;3;1;951;1000;50;3.93182563272433;4;0.35;1;16;64;0.1225;0.042875;1.4
19;3;1;1;1;0;1;348;348;5.85507192220243;5;0.1;1;25;125;0.01;0.001;0.5
19;3;2;0;1;0;350;1000;651;6.48004456192665;5;0.1;1;25;125;0.01;0.001;0.5
20;3;1;0;0;0;1;1000;1000;6.90875477931522;5;0.15;1;25;125;0.0225;0.003375;0.75
21;3;1;1;1;0;1;386;386;5.95842469302978;5;0.2;1;25;125;0.04;0.008;1
21;3;2;1;2;1;388;751;364;5.89989735358249;5;0.2;1;25;125;0.04;0.008;1
21;3;3;1;3;1;753;842;90;4.51085950651685;5;0.2;1;25;125;0.04;0.008;1
21;3;4;1;4;1;844;877;34;3.55534806148941;5;0.2;1;25;125;0.04;0.008;1
21;3;5;0;4;1;879;1000;122;4.81218435537242;5;0.2;1;25;125;0.04;0.008;1
22;3;1;0;0;0;1;1000;1000;6.90875477931522;5;0.25;1;25;125;0.0625;0.015625;1.25
23;3;1;1;1;0;1;510;510;6.2363695902037;5;0.3;1;25;125;0.09;0.027;1.5
23;3;2;1;2;1;512;637;126;4.84418708645859;5;0.3;1;25;125;0.09;0.027;1.5
23;3;3;0;2;1;639;1000;362;5.89440283426485;5;0.3;1;25;125;0.09;0.027;1.5
24;3;1;0;0;0;1;1000;1000;6.90875477931522;5;0.35;1;25;125;0.1225;0.042875;1.75
25;3;1;0;0;0;1;63;63;4.15888308335967;6;0.1;1;36;216;0.01;0.001;0.6
25;3;2;0;0;0;75;77;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;3;3;0;0;0;79;81;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
26;3;1;0;0;0;1;207;207;5.33753807970132;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;2;0;0;0;209;209;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;3;0;0;0;213;213;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;4;0;0;0;283;305;23;3.17805383034795;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;5;0;0;0;321;321;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;6;0;0;0;345;353;9;2.30258509299405;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;7;0;0;0;355;361;7;2.07944154167984;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;8;0;0;0;363;363;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;9;0;0;0;365;367;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;10;0;0;0;369;373;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;11;0;0;0;375;377;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;12;0;0;0;387;387;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;13;0;0;0;401;401;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;14;0;0;0;403;403;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;15;0;0;0;405;405;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;16;0;0;0;407;407;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;17;0;0;0;409;409;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;18;0;0;0;481;481;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;19;0;0;0;839;839;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;20;0;0;0;841;845;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;21;0;0;0;847;847;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;22;0;0;0;853;859;7;2.07944154167984;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;23;0;0;0;865;875;11;2.484906649788;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;24;0;0;0;883;883;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;25;0;0;0;885;885;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;26;0;0;0;943;943;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;27;0;0;0;965;965;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;3;28;0;0;0;977;1000;24;3.2188758248682;6;0.15;1;36;216;0.0225;0.003375;0.9
27;3;1;0;0;0;1;135;135;4.91265488573605;6;0.2;1;36;216;0.04;0.008;1.2
27;3;2;0;0;0;139;139;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;3;0;0;0;141;141;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;4;0;0;0;145;147;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;3;5;0;0;0;149;149;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;6;0;0;0;151;275;125;4.83628190695148;6;0.2;1;36;216;0.04;0.008;1.2
27;3;7;0;0;0;277;277;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;8;0;0;0;281;281;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;9;0;0;0;285;287;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;3;10;0;0;0;289;291;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;3;11;0;0;0;293;293;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;12;0;0;0;689;689;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;3;13;0;0;0;711;713;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;3;14;1;1;0;715;942;228;5.43372200355424;6;0.2;1;36;216;0.04;0.008;1.2
27;3;15;0;1;0;944;1000;57;4.06044301054642;6;0.2;1;36;216;0.04;0.008;1.2
28;3;1;0;0;0;1;337;337;5.82304589548302;6;0.25;1;36;216;0.0625;0.015625;1.5
29;3;1;0;0;0;1;147;147;4.99721227376411;6;0.3;1;36;216;0.09;0.027;1.8
29;3;2;0;0;0;181;185;5;1.79175946922805;6;0.3;1;36;216;0.09;0.027;1.8
29;3;3;0;0;0;191;191;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;3;4;0;0;0;199;203;5;1.79175946922805;6;0.3;1;36;216;0.09;0.027;1.8
29;3;5;0;0;0;263;265;3;1.38629436111989;6;0.3;1;36;216;0.09;0.027;1.8
29;3;6;0;0;0;267;269;3;1.38629436111989;6;0.3;1;36;216;0.09;0.027;1.8
29;3;7;0;0;0;273;349;77;4.35670882668959;6;0.3;1;36;216;0.09;0.027;1.8
29;3;8;0;0;0;621;623;3;1.38629436111989;6;0.3;1;36;216;0.09;0.027;1.8
29;3;9;0;0;0;625;625;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;3;10;0;0;0;629;629;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;3;11;0;0;0;635;637;3;1.38629436111989;6;0.3;1;36;216;0.09;0.027;1.8
29;3;12;0;0;0;639;643;5;1.79175946922805;6;0.3;1;36;216;0.09;0.027;1.8
29;3;13;0;0;0;647;647;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;3;14;0;0;0;659;659;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;3;15;0;0;0;661;661;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;3;16;1;1;0;663;966;304;5.72031177660741;6;0.3;1;36;216;0.09;0.027;1.8
29;3;17;0;1;0;968;995;28;3.36729582998647;6;0.3;1;36;216;0.09;0.027;1.8
29;3;18;0;0;0;999;999;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
30;3;1;1;1;0;1;76;76;4.34380542185368;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;2;1;2;1;78;150;73;4.30406509320417;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;3;0;2;1;152;387;236;5.46806014113513;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;4;0;0;0;401;431;31;3.46573590279973;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;5;0;0;0;437;437;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;6;0;0;0;439;439;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;7;0;0;0;441;441;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;8;0;0;0;447;451;5;1.79175946922805;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;9;1;3;1;453;633;181;5.2040066870768;6;0.35;1;36;216;0.1225;0.042875;2.1
30;3;10;0;3;1;635;1000;366;5.90536184805457;6;0.35;1;36;216;0.1225;0.042875;2.1
1;4;1;1;1;0;1;566;566;6.34035930372775;2;0.1;1;4;8;0.01;0.001;0.2
1;4;2;1;2;1;568;619;52;3.97029191355212;2;0.1;1;4;8;0.01;0.001;0.2
1;4;3;0;2;1;621;1000;380;5.9427993751267;2;0.1;1;4;8;0.01;0.001;0.2
2;4;1;1;1;0;1;25;25;3.25809653802148;2;0.15;1;4;8;0.0225;0.003375;0.3
2;4;2;1;2;1;27;285;259;5.56068163101553;2;0.15;1;4;8;0.0225;0.003375;0.3
2;4;3;1;3;1;287;728;442;6.09356977004514;2;0.15;1;4;8;0.0225;0.003375;0.3
2;4;4;1;4;1;730;748;19;2.99573227355399;2;0.15;1;4;8;0.0225;0.003375;0.3
2;4;5;0;4;1;750;1000;251;5.52942908751142;2;0.15;1;4;8;0.0225;0.003375;0.3
3;4;1;0;0;0;1;1000;1000;6.90875477931522;2;0.2;1;4;8;0.04;0.008;0.4
4;4;1;1;1;0;1;721;721;6.58202513889283;2;0.25;1;4;8;0.0625;0.015625;0.5
4;4;2;0;1;0;723;1000;278;5.63121178182137;2;0.25;1;4;8;0.0625;0.015625;0.5
5;4;1;1;1;0;1;325;325;5.78689738136671;2;0.3;1;4;8;0.09;0.027;0.6
5;4;2;0;1;0;327;1000;674;6.51471269087253;2;0.3;1;4;8;0.09;0.027;0.6
6;4;1;1;1;0;1;773;773;6.65157187358973;2;0.35;1;4;8;0.1225;0.042875;0.7
6;4;2;1;2;1;775;940;166;5.11799381241676;2;0.35;1;4;8;0.1225;0.042875;0.7
6;4;3;0;2;1;942;1000;59;4.0943445622221;2;0.35;1;4;8;0.1225;0.042875;0.7
7;4;1;1;1;0;1;796;796;6.68085467879022;3;0.1;1;9;27;0.01;0.001;0.3
7;4;2;0;1;0;798;1000;203;5.31811999384422;3;0.1;1;9;27;0.01;0.001;0.3
8;4;1;1;1;0;1;515;515;6.24610676548156;3;0.15;1;9;27;0.0225;0.003375;0.45
8;4;2;0;1;0;517;1000;484;6.18414889093748;3;0.15;1;9;27;0.0225;0.003375;0.45
9;4;1;1;1;0;1;40;40;3.71357206670431;3;0.2;1;9;27;0.04;0.008;0.6
9;4;2;1;2;1;42;129;88;4.48863636973214;3;0.2;1;9;27;0.04;0.008;0.6
9;4;3;0;2;1;131;1000;870;6.7696419768525;3;0.2;1;9;27;0.04;0.008;0.6
10;4;1;0;0;0;1;1000;1000;6.90875477931522;3;0.25;1;9;27;0.0625;0.015625;0.75
11;4;1;1;1;0;1;193;193;5.26785815906333;3;0.3;1;9;27;0.09;0.027;0.9
11;4;2;1;2;1;195;338;144;4.97673374242057;3;0.3;1;9;27;0.09;0.027;0.9
11;4;3;1;3;1;340;711;372;5.92157841964382;3;0.3;1;9;27;0.09;0.027;0.9
11;4;4;0;3;1;713;1000;288;5.66642668811243;3;0.3;1;9;27;0.09;0.027;0.9
12;4;1;1;1;0;1;165;165;5.11198778835654;3;0.35;1;9;27;0.1225;0.042875;1.05
12;4;2;1;2;1;167;428;262;5.57215403217776;3;0.35;1;9;27;0.1225;0.042875;1.05
12;4;3;1;3;1;430;812;383;5.95064255258773;3;0.35;1;9;27;0.1225;0.042875;1.05
12;4;4;0;3;1;814;1000;187;5.23644196282995;3;0.35;1;9;27;0.1225;0.042875;1.05
13;4;1;0;0;0;1;1000;1000;6.90875477931522;4;0.1;1;16;64;0.01;0.001;0.4
14;4;1;1;1;0;1;2;2;1.09861228866811;4;0.15;1;16;64;0.0225;0.003375;0.6
14;4;2;0;1;0;4;1000;997;6.90575327631146;4;0.15;1;16;64;0.0225;0.003375;0.6
15;4;1;0;0;0;1;1000;1000;6.90875477931522;4;0.2;1;16;64;0.04;0.008;0.8
16;4;1;1;1;0;1;453;453;6.11809719804135;4;0.25;1;16;64;0.0625;0.015625;1
16;4;2;0;1;0;455;1000;546;6.30444880242198;4;0.25;1;16;64;0.0625;0.015625;1
17;4;1;1;1;0;1;336;336;5.82008293035236;4;0.3;1;16;64;0.09;0.027;1.2
17;4;2;1;2;1;338;981;644;6.46925031679577;4;0.3;1;16;64;0.09;0.027;1.2
17;4;3;0;2;1;983;1000;18;2.94443897916644;4;0.3;1;16;64;0.09;0.027;1.2
18;4;1;1;1;0;1;429;429;6.06378520868761;4;0.35;1;16;64;0.1225;0.042875;1.4
18;4;2;0;1;0;431;1000;570;6.34738920965601;4;0.35;1;16;64;0.1225;0.042875;1.4
19;4;1;0;0;0;1;1000;1000;6.90875477931522;5;0.1;1;25;125;0.01;0.001;0.5
20;4;1;1;1;0;1;498;498;6.21260609575152;5;0.15;1;25;125;0.0225;0.003375;0.75
20;4;2;0;1;0;500;1000;501;6.21860011969173;5;0.15;1;25;125;0.0225;0.003375;0.75
21;4;1;1;1;0;1;586;586;6.3750248198281;5;0.2;1;25;125;0.04;0.008;1
21;4;2;1;2;1;588;862;275;5.62040086571715;5;0.2;1;25;125;0.04;0.008;1
21;4;3;0;2;1;864;1000;137;4.92725368515721;5;0.2;1;25;125;0.04;0.008;1
22;4;1;1;1;0;1;443;443;6.09582456243222;5;0.25;1;25;125;0.0625;0.015625;1.25
